source,target,distance
21,88,1
21,99,1
22,24,1
22,26,1
22,32,1
22,35,1
22,38,1
22,39,1
22,41,1
22,46,1
22,52,1
22,55,1
22,60,1
22,69,1
22,74,1
22,78,1
22,79,1
22,81,1
22,93,1
22,95,1
22,99,1
22,100,1
23,25,1
23,28,1
23,29,1
23,31,1
23,32,1
23,33,1
23,54,1
23,61,1
23,72,1
23,81,1
23,83,1
23,85,1
23,86,1
23,89,1
23,91,1
23,93,1
23,95,1
23,96,1
23,98,1
24,25,1
24,34,1
24,35,1
24,38,1
24,39,1
24,41,1
24,44,1
24,46,1
24,49,1
24,54,1
24,78,1
24,81,1
24,83,1
24,93,1
24,94,1
24,95,1
24,99,1
25,29,1
25,32,1
25,37,1
25,39,1
25,44,1
25,49,1
25,50,1
25,51,1
25,54,1
25,60,1
25,62,1
25,63,1
25,72,1
25,79,1
25,83,1
25,86,1
25,89,1
25,90,1
25,91,1
25,92,1
26,31,1
26,34,1
26,35,1
26,38,1
26,41,1
26,43,1
26,55,1
26,66,1
26,67,1
26,69,1
26,70,1
26,71,1
26,88,1
26,94,1
26,95,1
26,96,1
26,99,1
26,100,1
27,30,1
27,40,1
27,43,1
27,48,1
27,50,1
27,51,1
27,53,1
27,56,1
27,57,1
27,58,1
27,62,1
27,63,1
27,64,1
27,65,1
27,68,1
27,73,1
27,77,1
27,80,1
27,88,1
27,97,1
27,102,1
28,29,1
28,33,1
28,44,1
28,52,1
28,60,1
28,61,1
28,69,1
28,70,1
28,72,1
28,79,1
28,81,1
28,84,1
28,87,1
28,93,1
28,95,1
28,96,1
28,100,1
28,101,1
29,30,1
29,31,1
29,32,1
29,35,1
29,39,1
29,42,1
29,45,1
29,47,1
29,49,1
29,50,1
29,53,1
29,59,1
29,61,1
29,63,1
29,65,1
29,69,1
29,72,1
29,73,1
29,86,1
29,87,1
29,92,1
29,96,1
29,103,1
30,38,1
30,39,1
30,40,1
30,42,1
30,43,1
30,45,1
30,47,1
30,48,1
30,49,1
30,56,1
30,58,1
30,59,1
30,62,1
30,66,1
30,68,1
30,69,1
30,78,1
30,82,1
30,101,1
30,102,1
30,103,1
30,104,1
31,34,1
31,39,1
31,41,1
31,47,1
31,52,1
31,53,1
31,55,1
31,58,1
31,59,1
31,61,1
31,64,1
31,66,1
31,67,1
31,70,1
31,71,1
31,80,1
31,86,1
31,89,1
31,91,1
31,92,1
31,95,1
31,96,1
31,104,1
32,39,1
32,54,1
32,60,1
32,61,1
32,63,1
32,69,1
32,79,1
32,83,1
32,85,1
32,86,1
32,89,1
32,91,1
32,96,1
32,98,1
32,100,1
33,37,1
33,42,1
33,43,1
33,49,1
33,52,1
33,56,1
33,57,1
33,58,1
33,59,1
33,61,1
33,69,1
33,70,1
33,71,1
33,74,1
33,79,1
33,81,1
33,84,1
33,85,1
33,93,1
33,95,1
33,98,1
33,101,1
34,39,1
34,41,1
34,44,1
34,53,1
34,54,1
34,56,1
34,64,1
34,67,1
34,73,1
34,75,1
34,76,1
34,80,1
34,87,1
34,88,1
34,91,1
34,93,1
34,94,1
34,96,1
34,100,1
35,38,1
35,39,1
35,42,1
35,46,1
35,47,1
35,50,1
35,55,1
35,59,1
35,67,1
35,76,1
35,78,1
35,84,1
35,87,1
35,95,1
35,103,1
36,37,1
36,40,1
36,48,1
36,53,1
36,59,1
36,65,1
36,66,1
36,74,1
36,75,1
36,77,1
36,78,1
36,80,1
36,82,1
36,83,1
36,85,1
36,89,1
36,92,1
36,97,1
37,43,1
37,49,1
37,56,1
37,59,1
37,63,1
37,68,1
37,71,1
37,72,1
37,75,1
37,77,1
37,82,1
37,85,1
37,90,1
37,91,1
37,92,1
37,97,1
37,101,1
38,39,1
38,41,1
38,42,1
38,46,1
38,47,1
38,62,1
38,67,1
38,70,1
38,78,1
38,87,1
38,88,1
38,99,1
38,102,1
38,103,1
39,45,1
39,46,1
39,47,1
39,52,1
39,53,1
39,59,1
39,62,1
39,78,1
39,80,1
39,86,1
39,87,1
39,89,1
39,91,1
39,92,1
39,96,1
39,102,1
40,43,1
40,48,1
40,50,1
40,51,1
40,53,1
40,56,1
40,58,1
40,62,1
40,64,1
40,66,1
40,68,1
40,74,1
40,78,1
40,92,1
41,44,1
41,46,1
41,49,1
41,55,1
41,56,1
41,66,1
41,67,1
41,70,1
41,80,1
41,88,1
41,91,1
41,94,1
41,95,1
42,45,1
42,46,1
42,47,1
42,49,1
42,51,1
42,56,1
42,57,1
42,58,1
42,59,1
42,67,1
42,68,1
42,69,1
42,74,1
42,75,1
42,78,1
42,86,1
42,87,1
42,94,1
42,101,1
42,102,1
43,56,1
43,58,1
43,59,1
43,61,1
43,68,1
43,69,1
43,70,1
43,71,1
43,85,1
43,88,1
43,96,1
43,98,1
43,101,1
44,45,1
44,49,1
44,52,1
44,54,1
44,60,1
44,73,1
44,79,1
44,83,1
44,86,1
44,87,1
44,100,1
44,102,1
44,103,1
45,46,1
45,48,1
45,51,1
45,60,1
45,65,1
45,66,1
45,78,1
45,80,1
45,83,1
45,86,1
45,87,1
45,100,1
45,102,1
45,103,1
46,47,1
46,51,1
46,67,1
46,78,1
46,81,1
46,86,1
46,87,1
46,93,1
46,95,1
46,99,1
46,103,1
47,49,1
47,50,1
47,53,1
47,55,1
47,59,1
47,69,1
47,70,1
47,81,1
47,84,1
47,86,1
47,90,1
47,97,1
47,98,1
47,103,1
48,53,1
48,64,1
48,66,1
48,68,1
48,71,1
48,74,1
48,78,1
48,94,1
48,99,1
48,102,1
48,103,1
48,104,1
49,54,1
49,56,1
49,57,1
49,59,1
49,69,1
49,73,1
49,74,1
49,75,1
49,82,1
49,83,1
49,94,1
49,101,1
50,51,1
50,54,1
50,59,1
50,60,1
50,62,1
50,64,1
50,65,1
50,68,1
50,76,1
50,77,1
50,83,1
50,88,1
50,90,1
50,93,1
50,97,1
50,103,1
51,54,1
51,57,1
51,60,1
51,62,1
51,64,1
51,65,1
51,68,1
51,80,1
51,83,1
51,86,1
51,87,1
51,93,1
52,53,1
52,57,1
52,60,1
52,70,1
52,74,1
52,79,1
52,81,1
52,84,1
52,87,1
52,89,1
52,92,1
52,95,1
52,99,1
52,100,1
52,101,1
53,59,1
53,63,1
53,68,1
53,72,1
53,80,1
53,86,1
53,89,1
53,91,1
53,92,1
53,96,1
53,99,1
54,60,1
54,62,1
54,73,1
54,75,1
54,83,1
54,86,1
54,87,1
54,89,1
54,100,1
55,61,1
55,66,1
55,67,1
55,69,1
55,76,1
55,84,1
55,85,1
55,95,1
55,98,1
55,99,1
55,100,1
55,103,1
56,58,1
56,61,1
56,68,1
56,69,1
56,73,1
56,75,1
56,80,1
56,82,1
56,85,1
56,91,1
56,94,1
56,98,1
57,60,1
57,62,1
57,63,1
57,64,1
57,65,1
57,69,1
57,73,1
57,74,1
57,76,1
57,77,1
57,79,1
57,83,1
57,88,1
57,89,1
57,93,1
57,97,1
57,99,1
57,100,1
57,101,1
57,102,1
58,59,1
58,61,1
58,64,1
58,66,1
58,67,1
58,68,1
58,82,1
58,85,1
58,98,1
58,101,1
58,104,1
59,68,1
59,69,1
59,71,1
59,75,1
59,77,1
59,78,1
59,82,1
59,85,1
59,86,1
59,102,1
59,103,1
60,62,1
60,65,1
60,69,1
60,74,1
60,76,1
60,79,1
60,80,1
60,83,1
60,87,1
60,88,1
60,93,1
60,100,1
60,101,1
61,63,1
61,65,1
61,72,1
61,73,1
61,76,1
61,84,1
61,85,1
61,89,1
61,91,1
61,92,1
61,96,1
61,98,1
62,64,1
62,68,1
62,77,1
62,78,1
62,80,1
62,83,1
62,88,1
62,102,1
63,65,1
63,72,1
63,73,1
63,75,1
63,77,1
63,79,1
63,86,1
63,89,1
63,90,1
63,91,1
63,92,1
63,97,1
64,66,1
64,67,1
64,68,1
64,71,1
64,76,1
64,77,1
64,78,1
64,80,1
64,88,1
64,91,1
64,93,1
64,94,1
64,102,1
64,104,1
65,72,1
65,73,1
65,75,1
65,76,1
65,77,1
65,80,1
65,82,1
65,83,1
65,92,1
65,97,1
66,67,1
66,71,1
66,74,1
66,78,1
66,80,1
66,88,1
66,94,1
66,95,1
66,102,1
66,103,1
66,104,1
67,70,1
67,87,1
67,88,1
67,94,1
67,95,1
67,99,1
67,104,1
68,72,1
68,75,1
68,82,1
68,90,1
68,101,1
68,104,1
69,74,1
69,75,1
69,79,1
69,81,1
69,85,1
69,94,1
69,95,1
69,99,1
69,100,1
69,101,1
70,71,1
70,79,1
70,81,1
70,84,1
70,88,1
70,90,1
70,91,1
70,94,1
70,96,1
70,98,1
70,104,1
71,78,1
71,81,1
71,84,1
71,85,1
71,88,1
71,91,1
71,94,1
71,96,1
71,104,1
72,73,1
72,75,1
72,82,1
72,89,1
72,90,1
72,91,1
72,92,1
72,96,1
72,97,1
72,101,1
73,75,1
73,77,1
73,87,1
73,92,1
73,97,1
73,100,1
74,76,1
74,78,1
74,88,1
74,89,1
74,92,1
74,93,1
74,95,1
74,99,1
74,101,1
75,77,1
75,82,1
75,85,1
75,90,1
75,94,1
75,101,1
76,77,1
76,80,1
76,84,1
76,85,1
76,88,1
76,90,1
76,91,1
76,93,1
76,97,1
76,98,1
76,101,1
76,103,1
77,80,1
77,82,1
77,83,1
77,85,1
77,92,1
77,97,1
77,102,1
78,94,1
78,102,1
78,103,1
78,104,1
79,81,1
79,84,1
79,86,1
79,87,1
79,91,1
79,93,1
79,100,1
80,82,1
80,83,1
80,88,1
80,91,1
80,93,1
80,94,1
80,96,1
80,97,1
80,104,1
81,84,1
81,90,1
81,93,1
81,94,1
81,95,1
81,96,1
81,98,1
81,99,1
81,101,1
81,104,1
82,83,1
82,85,1
82,90,1
82,92,1
82,97,1
82,101,1
82,104,1
83,86,1
83,89,1
83,93,1
83,97,1
84,85,1
84,90,1
84,94,1
84,96,1
84,98,1
84,104,1
85,89,1
85,96,1
85,98,1
85,101,1
86,87,1
86,89,1
86,91,1
86,100,1
86,102,1
86,103,1
87,100,1
87,102,1
87,103,1
88,91,1
88,93,1
88,96,1
88,97,1
88,101,1
88,103,1
88,104,1
89,92,1
89,96,1
89,98,1
89,99,1
89,101,1
90,91,1
90,92,1
90,97,1
90,98,1
90,101,1
91,92,1
91,93,1
91,94,1
91,96,1
93,95,1
93,97,1
93,99,1
93,100,1
93,101,1
93,103,1
94,96,1
94,104,1
95,99,1
95,100,1
96,98,1
96,104,1
97,98,1
97,103,1
99,100,1
99,101,1
100,102,1
100,103,1
101,104,1
102,103,1
