ID	cluster	dist_rf	dist_spr	PP	sqrt(PP)	sqrt_size	log_size	uniq_id
33	1	2	1	0.0111349	0.105522035613421	0.105522	-1.95331	676
34	1	4	1	0.0111343	0.10551919256704	0.105519	-1.95334	683
35	7	6	3	0.0111342	0.105518718718529	0.105519	-1.95334	321
36	8	6	2	0.011132	0.10550829351288	0.105508	-1.95343	316
37	1	4	1	0.0111296	0.105496919386302	0.105497	-1.95352	631
38	2	6	3	0.0111292	0.105495023579314	0.105495	-1.95354	167
39	4	6	2	0.011129	0.105494075663044	0.105494	-1.95354	37
40	3	8	3	0.0111273	0.105486018030827	0.105486	-1.95361	105
41	1	2	1	0.0111236	0.105468478703355	0.105468	-1.95375	671
42	8	6	3	0.0111208	0.105455203759701	0.105455	-1.95386	359
43	1	4	1	0.0111159	0.105431968586383	0.105432	-1.95406	672
44	-1	6	2	0.0111151	0.105428174602428	0.105428	-1.95409	53
45	8	6	2	0.0111139	0.105422483370484	0.105422	-1.95413	322
46	4	6	2	0.0111125	0.10541584321154	0.105416	-1.95419	736
47	-1	4	2	0.0111115	0.105411099984774	0.105411	-1.95423	674
48	4	8	2	0.0111095	0.105401612890885	0.105402	-1.95431	232
49	2	4	2	0.0111082	0.105395445821914	0.105395	-1.95436	356
50	1	2	1	0.011108	0.105394497010043	0.105394	-1.95436	365
51	4	6	2	0.0111073	0.105391176101228	0.105391	-1.95439	1
52	-1	6	2	0.0111049	0.105379789333629	0.10538	-1.95449	368
53	4	6	2	0.0111047	0.10537884038079	0.105379	-1.95449	925
54	3	6	2	0.011103	0.105370773936609	0.105371	-1.95456	357
55	6	4	2	0.0111014	0.105363181425012	0.105363	-1.95462	923
56	2	6	3	0.0111011	0.105361757768177	0.105362	-1.95463	104
57	8	4	2	0.0110988	0.105350842426627	0.105351	-1.95472	361
58	-1	4	2	0.0110964	0.105339451299122	0.105339	-1.95482	52
59	4	8	2	0.0110957	0.105336128654892	0.105336	-1.95485	484
60	1	2	1	0.0110937	0.105326634808105	0.105327	-1.95492	682
61	4	8	2	0.0110911	0.105314291527788	0.105314	-1.95503	295
62	8	4	2	0.0110906	0.105311917654176	0.105312	-1.95504	320
63	8	6	2	0.0110895	0.105306694943864	0.105307	-1.95509	352
64	3	8	3	0.0110879	0.1052990978119	0.105299	-1.95515	546
65	-1	6	2	0.0110875	0.105297198443263	0.105297	-1.95517	366
66	-1	6	2	0.011085	0.105285326612971	0.105285	-1.95526	8
67	-1	6	2	0.0110818	0.105270128716555	0.10527	-1.95539	924
68	3	8	2	0.0110807	0.105264903932887	0.105265	-1.95543	231
69	1	4	1	0.0110785	0.105254453587485	0.105254	-1.95552	667
70	6	8	2	0.0110715	0.105221195583399	0.105221	-1.95579	798
71	8	4	2	0.0110704	0.105215968369825	0.105216	-1.95584	367
72	3	8	2	0.0110677	0.105203136835362	0.105203	-1.95594	861
73	8	6	2	0.0110642	0.105186501035066	0.105187	-1.95608	323
74	-1	6	2	0.0110587	0.105160353746077	0.10516	-1.9563	7
75	5	8	2	0.011058	0.105157025442906	0.105157	-1.95632	799
76	-1	8	3	0.0110517	0.105127065972565	0.105127	-1.95657	168
77	3	6	2	0.0110502	0.105119931506827	0.10512	-1.95663	42
78	-1	8	2	0.0110501	0.105119455858561	0.105119	-1.95663	294
79	4	6	2	0.01105	0.105118980208143	0.105119	-1.95664	358
80	4	8	3	0.0110415	0.105078542053076	0.105079	-1.95697	106
81	8	8	3	0.00025908	0.0160959622265958	0.016096	-3.58657	319
82	8	8	2	0.00025812	0.0160661134067951	0.0160661	-3.58818	280
83	6	8	3	0.00025792	0.0160598879199078	0.0160599	-3.58851	115
84	4	8	2	0.00025784	0.0160573970493352	0.0160574	-3.58865	224
85	5	8	3	0.0002567	0.0160218600667962	0.0160219	-3.59057	809
86	5	8	3	0.00025626	0.0160081229380587	0.0160081	-3.59132	431
87	-1	6	2	0.00025592	0.015997499804657	0.0159975	-3.5919	68
88	6	6	2	0.00025568	0.0159899968730453	0.01599	-3.5923	770
89	-1	8	3	0.00025558	0.0159868696122787	0.0159869	-3.59247	2
90	-1	8	3	0.00025546	0.0159831160916762	0.0159831	-3.59268	921
91	-1	8	2	0.00025532	0.0159787358698991	0.0159787	-3.59292	223
92	-1	8	3	0.0002553	0.0159781100259073	0.0159781	-3.59295	542
93	1	8	1	0.0002553	0.0159781100259073	0.0159781	-3.59295	498
94	-1	8	2	0.00025466	0.0159580700587508	0.0159581	-3.59404	251
95	5	8	2	0.00025462	0.0159568167251492	0.0159568	-3.59411	670
96	-1	8	2	0.00025444	0.0159511755052723	0.0159512	-3.59441	570
97	8	8	2	0.0002543	0.0159467865101405	0.0159468	-3.59465	505
98	-1	8	3	0.00025428	0.0159461594122221	0.0159462	-3.59469	116
99	-1	4	2	0.00025386	0.0159329846544833	0.015933	-3.59541	347
100	2	8	3	0.00025386	0.0159329846544833	0.015933	-3.59541	553
101	-1	8	2	0.00025376	0.0159298462013919	0.0159298	-3.59558	575
102	-1	8	3	0.00025368	0.0159273349936516	0.0159273	-3.59571	557
103	8	8	2	0.00025362	0.0159254513279844	0.0159255	-3.59582	622
104	-1	6	2	0.00025362	0.0159254513279844	0.0159255	-3.59582	17
105	2	8	3	0.00025358	0.0159241954270852	0.0159242	-3.59589	178
106	2	8	3	0.00025328	0.0159147730112622	0.0159148	-3.5964	582
107	2	6	2	0.0002531	0.0159091168830957	0.0159091	-3.59671	410
108	-1	8	2	0.00025302	0.015906602402776	0.0159066	-3.59685	503
109	-1	8	2	0.00025294	0.0159040875249101	0.0159041	-3.59698	197
110	-1	8	2	0.00025272	0.0158971695593901	0.0158972	-3.59736	238
111	6	6	2	0.0002527	0.0158965405041474	0.0158965	-3.59739	815
112	7	8	2	0.00025256	0.0158921364202551	0.0158921	-3.59764	634
113	-1	8	3	0.00025248	0.015889619252833	0.0158896	-3.59777	171
114	8	6	3	0.0002522	0.0158808060248843	0.0158808	-3.59825	343
115	-1	8	2	0.00025218	0.0158801763214393	0.0158802	-3.59829	314
116	1	8	1	0.00025216	0.0158795465930234	0.0158795	-3.59832	820
117	-1	8	2	0.00025208	0.0158770274295915	0.015877	-3.59846	376
118	-1	6	2	0.00025208	0.0158770274295915	0.015877	-3.59846	739
119	4	8	2	0.00025202	0.0158751377946776	0.0158751	-3.59856	494
120	6	8	3	0.00025202	0.0158751377946776	0.0158751	-3.59856	804
121	-1	6	2	0.000252	0.0158745078663875	0.0158745	-3.5986	695
122	-1	8	3	0.00025192	0.0158719879032212	0.015872	-3.59874	179
123	-1	6	2	0.00025184	0.0158694675399019	0.0158695	-3.59888	332
124	-1	8	3	0.00025176	0.015866946776239	0.0158669	-3.59901	80
125	4	8	3	0.0002517	0.0158650559406515	0.0158651	-3.59912	100
126	-1	8	2	0.00025168	0.0158644256120416	0.0158644	-3.59915	377
127	3	8	3	0.00025164	0.0158631648796827	0.0158632	-3.59922	438
128	-1	8	3	0.00025164	0.0158631648796827	0.0158632	-3.59922	879
129	7	8	2	0.00025162	0.0158625344759279	0.0158625	-3.59925	825
130	3	8	3	0.00025162	0.0158625344759279	0.0158625	-3.59925	564
131	-1	8	2	0.00025162	0.0158625344759279	0.0158625	-3.59925	372
132	-1	8	2	0.0002516	0.0158619040471187	0.0158619	-3.59929	449
133	-1	8	3	0.00025156	0.0158606431143255	0.0158606	-3.59936	213
134	-1	8	3	0.0002515	0.0158587515271537	0.0158588	-3.59946	164
135	-1	8	3	0.00025144	0.0158568597143318	0.0158569	-3.59957	102
136	-1	8	2	0.0002514	0.0158555983803829	0.0158556	-3.59963	241
137	-1	8	3	0.0002514	0.0158555983803829	0.0158556	-3.59963	291
138	3	8	3	0.00025134	0.015853706191298	0.0158537	-3.59974	605
139	-1	8	3	0.0002513	0.0158524446064322	0.0158524	-3.59981	732
140	1	6	1	0.00025126	0.0158511829211577	0.0158512	-3.59988	756
141	8	8	2	0.00025126	0.0158511829211577	0.0158512	-3.59988	487
142	-1	6	2	0.00025116	0.015848028268526	0.015848	-3.60005	665
143	-1	8	2	0.00025114	0.0158473972626422	0.0158474	-3.60008	826
144	-1	8	2	0.0002511	0.0158461351754931	0.0158461	-3.60015	193
145	-1	6	2	0.00025094	0.0158410858213697	0.0158411	-3.60043	890
146	2	8	3	0.00025088	0.0158391918985787	0.0158392	-3.60053	430
147	4	6	2	0.00025082	0.0158372977493005	0.0158373	-3.60064	746
148	-1	6	2	0.0002507	0.0158335087709579	0.0158335	-3.60085	95
149	2	8	3	0.0002507	0.0158335087709579	0.0158335	-3.60085	519
150	7	8	3	0.00025066	0.0158322455766704	0.0158322	-3.60091	592
151	5	8	3	0.00025044	0.0158252962057587	0.0158253	-3.6013	857
152	-1	8	2	0.00025044	0.0158252962057587	0.0158253	-3.6013	220
153	-1	6	2	0.00025042	0.0158246642934376	0.0158247	-3.60133	563
154	-1	6	2	0.00025042	0.0158246642934376	0.0158247	-3.60133	891
155	-1	8	3	0.00025038	0.0158234003930887	0.0158234	-3.6014	3
156	-1	8	3	0.00025038	0.0158234003930887	0.0158234	-3.6014	402
157	7	8	2	0.00025038	0.0158234003930887	0.0158234	-3.6014	762
158	-1	8	2	0.00025036	0.0158227684050548	0.0158228	-3.60144	493
159	-1	6	2	0.00025028	0.0158202402004521	0.0158202	-3.60157	646
160	-1	6	2	0.00025028	0.0158202402004521	0.0158202	-3.60157	140
161	-1	8	2	0.00025014	0.0158158148699332	0.0158158	-3.60182	615
162	6	8	3	0.0002501	0.0158145502623375	0.0158146	-3.60189	110
163	-1	8	3	0.00024984	0.0158063278467834	0.0158063	-3.60234	204
164	-1	8	2	0.0002498	0.0158050624801043	0.0158051	-3.60241	576
165	4	4	2	0.0002498	0.0158050624801043	0.0158051	-3.60241	14
166	6	6	2	0.00024978	0.0158044297587733	0.0158044	-3.60244	788
167	2	6	2	0.00024978	0.0158044297587733	0.0158044	-3.60244	437
168	-1	6	2	0.00024974	0.0158031642401134	0.0158032	-3.60251	275
169	6	8	3	0.00024974	0.0158031642401134	0.0158032	-3.60251	794
170	-1	8	2	0.00024972	0.0158025314427784	0.0158025	-3.60255	340
171	-1	6	2	0.0002497	0.0158018986201026	0.0158019	-3.60258	203
172	6	8	3	0.00024968	0.0158012657720829	0.0158013	-3.60262	801
173	-1	6	2	0.00024964	0.0158	0.0158	-3.60269	473
174	4	8	3	0.00024962	0.0157993670759306	0.0157994	-3.60272	69
175	3	8	3	0.00024958	0.0157981011517207	0.0157981	-3.60279	538
176	2	8	3	0.00024958	0.0157981011517207	0.0157981	-3.60279	456
177	-1	8	2	0.00024956	0.0157974681515742	0.0157975	-3.60283	310
178	-1	6	2	0.00024956	0.0157974681515742	0.0157975	-3.60283	266
179	-1	8	3	0.00024956	0.0157974681515742	0.0157975	-3.60283	103
180	-1	8	2	0.00024954	0.0157968351260624	0.0157968	-3.60286	47
181	1	6	1	0.00024954	0.0157968351260624	0.0157968	-3.60286	899
182	-1	8	2	0.00024948	0.0157949358973058	0.0157949	-3.60296	763
183	2	8	3	0.00024946	0.015794302770303	0.0157943	-3.603	415
184	-1	8	2	0.00024946	0.015794302770303	0.0157943	-3.603	593
185	-1	8	2	0.00024946	0.015794302770303	0.0157943	-3.603	64
186	-1	8	3	0.00024942	0.015793036440153	0.015793	-3.60307	850
187	-1	8	2	0.0002494	0.0157924032369997	0.0157924	-3.6031	364
188	-1	6	2	0.00024936	0.0157911367545215	0.0157911	-3.60317	934
189	-1	8	3	0.00024934	0.0157905034751904	0.0157905	-3.60321	853
190	6	8	3	0.00024934	0.0157905034751904	0.0157905	-3.60321	906
191	-1	8	3	0.00024926	0.0157879701038481	0.015788	-3.60335	87
192	4	8	2	0.00024916	0.0157848028179005	0.0157848	-3.60352	242
193	-1	8	3	0.00024908	0.0157822685314881	0.0157823	-3.60366	123
194	7	6	2	0.00024904	0.0157810012356631	0.015781	-3.60373	893
195	3	8	3	0.00024902	0.0157803675495851	0.0157804	-3.60377	389
196	2	8	3	0.00024902	0.0157803675495851	0.0157804	-3.60377	417
197	-1	8	3	0.00024902	0.0157803675495851	0.0157804	-3.60377	543
198	7	6	2	0.000249	0.0157797338380595	0.0157797	-3.6038	898
199	-1	6	2	0.00024886	0.0157752971445865	0.0157753	-3.60404	656
200	-1	6	2	0.00024886	0.0157752971445865	0.0157753	-3.60404	691
201	-1	8	3	0.0002488	0.0157733953225043	0.0157734	-3.60415	834
202	6	8	3	0.0002488	0.0157733953225043	0.0157734	-3.60415	871
203	4	6	2	0.00024878	0.0157727613308514	0.0157728	-3.60418	710
204	4	4	2	0.00024872	0.0157708592029731	0.0157709	-3.60429	23
205	6	8	3	0.0002487	0.0157702251093635	0.0157702	-3.60432	843
206	-1	8	2	0.00024868	0.0157695909902572	0.0157696	-3.60436	313
207	-1	8	3	0.00024868	0.0157695909902572	0.0157696	-3.60436	510
208	4	8	3	0.00024866	0.0157689568456509	0.015769	-3.60439	39
209	6	8	3	0.00024864	0.0157683226755416	0.0157683	-3.60443	717
210	-1	8	3	0.0002486	0.0157670542588018	0.0157671	-3.6045	348
211	5	6	2	0.00024858	0.0157664200121651	0.0157664	-3.60453	842
212	-1	6	2	0.00024856	0.0157657857400131	0.0157658	-3.60457	740
213	6	8	2	0.00024852	0.0157645171191508	0.0157645	-3.60464	793
214	8	8	3	0.0002485	0.0157638827704344	0.0157639	-3.60467	495
215	-1	8	3	0.0002485	0.0157638827704344	0.0157639	-3.60467	227
216	-1	6	2	0.00024848	0.0157632483961904	0.0157632	-3.60471	703
217	5	8	3	0.00024846	0.0157626139964157	0.0157626	-3.60474	782
218	5	8	3	0.0002484	0.0157607106438764	0.0157607	-3.60485	733
219	8	8	2	0.0002484	0.0157607106438764	0.0157607	-3.60485	629
220	-1	6	2	0.00024838	0.015760076141948	0.0157601	-3.60488	509
221	-1	8	3	0.00024834	0.0157588070614498	0.0157588	-3.60495	541
222	-1	6	2	0.0002483	0.0157575378787424	0.0157575	-3.60502	212
223	-1	6	2	0.00024826	0.015756268593801	0.0157563	-3.60509	158
224	-1	8	3	0.00024824	0.0157556339129849	0.0157556	-3.60513	777
225	2	8	3	0.00024822	0.0157549992066011	0.015755	-3.60516	418
226	-1	6	2	0.00024804	0.015749285698088	0.0157493	-3.60548	701
227	-1	8	3	0.00024802	0.0157486507358567	0.0157487	-3.60551	133
228	1	6	1	0.000248	0.0157480157480236	0.015748	-3.60555	761
229	-1	6	2	0.00024798	0.0157473807345857	0.0157474	-3.60558	122
230	3	8	2	0.00024796	0.0157467456955398	0.0157467	-3.60562	462
231	-1	8	3	0.00024794	0.0157461106308828	0.0157461	-3.60565	108
232	2	6	2	0.00024792	0.0157454755406117	0.0157455	-3.60569	581
233	-1	6	2	0.0002479	0.0157448404247233	0.0157448	-3.60572	131
234	8	8	2	0.00024788	0.0157442052832145	0.0157442	-3.60576	379
235	-1	6	2	0.00024784	0.0157429349233235	0.0157429	-3.60583	86
236	-1	8	3	0.0002478	0.0157416644609139	0.0157417	-3.6059	74
237	-1	8	2	0.00024778	0.0157410291912568	0.015741	-3.60593	235
238	-1	8	2	0.00024772	0.0157391232284394	0.0157391	-3.60604	217
239	1	6	1	0.00024772	0.0157391232284394	0.0157391	-3.60604	900
240	1	6	1	0.00024764	0.0157365815855922	0.0157366	-3.60618	749
241	-1	8	3	0.00024762	0.0157359461107364	0.0157359	-3.60621	225
242	-1	6	2	0.0002476	0.0157353106102168	0.0157353	-3.60625	10
243	1	8	1	0.00024758	0.0157346750840302	0.0157347	-3.60628	757
244	-1	8	3	0.00024758	0.0157346750840302	0.0157347	-3.60628	267
245	2	8	3	0.00024756	0.0157340395321736	0.015734	-3.60632	423
246	-1	8	2	0.00024752	0.0157327683514377	0.0157328	-3.60639	621
247	-1	8	2	0.00024748	0.0157314970679843	0.0157315	-3.60646	630
248	-1	8	3	0.00024742	0.0157295899501545	0.0157296	-3.60657	15
249	1	4	1	0.00024734	0.0157270467666374	0.015727	-3.60671	662
250	-1	6	2	0.00024734	0.0157270467666374	0.015727	-3.60671	185
251	-1	8	2	0.00024732	0.0157264109064974	0.0157264	-3.60674	307
252	7	6	2	0.0002473	0.0157257750206468	0.0157258	-3.60678	754
253	-1	6	2	0.00024726	0.0157245031718016	0.0157245	-3.60685	692
254	-1	8	3	0.00024724	0.0157238672088008	0.0157239	-3.60688	353
255	6	8	3	0.00024716	0.0157213230995359	0.0157213	-3.60702	808
256	-1	6	2	0.00024714	0.0157206870078887	0.0157207	-3.60706	914
257	8	8	3	0.00024712	0.0157200508905029	0.0157201	-3.60709	317
258	7	8	3	0.00024708	0.0157187785785028	0.0157188	-3.60716	588
259	-1	8	2	0.00024706	0.0157181423838824	0.0157181	-3.6072	250
260	3	8	2	0.00024702	0.015716869917385	0.0157169	-3.60727	620
261	-1	6	2	0.000247	0.0157162336455017	0.0157162	-3.6073	709
262	-1	6	2	0.00024696	0.0157149610244506	0.015715	-3.60737	943
263	2	6	2	0.00024694	0.0157143246752764	0.0157143	-3.60741	383
264	-1	8	2	0.0002469	0.0157130518996152	0.0157131	-3.60748	31
265	5	8	3	0.00024682	0.0157105060389537	0.0157105	-3.60762	872
266	-1	8	3	0.0002468	0.0157098695093244	0.0157099	-3.60765	528
267	-1	8	2	0.0002468	0.0157098695093244	0.0157099	-3.60765	304
268	-1	8	3	0.00024678	0.0157092329539033	0.0157092	-3.60769	474
269	-1	8	3	0.00024678	0.0157092329539033	0.0157092	-3.60769	186
270	-1	8	2	0.00024674	0.0157079597656729	0.015708	-3.60776	58
271	8	6	2	0.00024674	0.0157079597656729	0.015708	-3.60776	944
272	-1	8	3	0.00024672	0.0157073231328575	0.0157073	-3.6078	70
273	8	6	2	0.00024672	0.0157073231328575	0.0157073	-3.6078	937
274	-1	8	3	0.00024672	0.0157073231328575	0.0157073	-3.6078	816
275	-1	8	2	0.0002467	0.0157066864742377	0.0157067	-3.60783	260
276	-1	8	2	0.0002466	0.0157035027939629	0.0157035	-3.60801	342
277	-1	8	2	0.0002465	0.0157003184681076	0.0157003	-3.60818	306
278	-1	8	3	0.00024646	0.0156990445569149	0.015699	-3.60825	384
279	-1	8	2	0.00024642	0.0156977705423414	0.0156978	-3.60832	502
280	-1	8	2	0.0002464	0.0156971334962789	0.0156971	-3.60836	62
281	4	8	2	0.00024638	0.0156964964243617	0.0156965	-3.60839	305
282	7	8	2	0.00024618	0.0156901242824906	0.0156901	-3.60875	633
283	2	6	2	0.00024618	0.0156901242824906	0.0156901	-3.60875	518
284	4	8	3	0.00024618	0.0156901242824906	0.0156901	-3.60875	132
285	-1	8	3	0.0002461	0.0156875747010174	0.0156876	-3.60889	79
286	-1	8	3	0.00024608	0.0156869372409021	0.0156869	-3.60892	228
287	-1	6	3	0.00024604	0.015685662242953	0.0156857	-3.60899	350
288	5	8	3	0.00024596	0.0156831119360923	0.0156831	-3.60914	858
289	-1	8	2	0.00024594	0.0156824742945748	0.0156825	-3.60917	261
290	-1	8	3	0.00024594	0.0156824742945748	0.0156825	-3.60917	243
291	4	8	2	0.00024594	0.0156824742945748	0.0156825	-3.60917	315
292	7	8	3	0.00024586	0.015679923469201	0.0156799	-3.60931	283
293	5	8	2	0.00024584	0.0156792856980157	0.0156793	-3.60935	663
294	5	8	3	0.00024578	0.0156773722287889	0.0156774	-3.60945	789
295	-1	8	2	0.00024568	0.0156741825943173	0.0156742	-3.60963	36
296	6	6	2	0.0002456	0.0156716304193278	0.0156716	-3.60977	905
297	-1	6	2	0.00024554	0.0156697160152952	0.0156697	-3.60988	884
298	-1	8	2	0.00024548	0.0156678013773471	0.0156678	-3.60998	450
299	-1	6	2	0.00024548	0.0156678013773471	0.0156678	-3.60998	748
300	8	6	2	0.00024546	0.0156671631127017	0.0156672	-3.61002	325
301	8	8	2	0.00024544	0.0156665248220529	0.0156665	-3.61005	624
302	3	8	3	0.00024538	0.0156646097940549	0.0156646	-3.61016	394
303	-1	8	3	0.00024534	0.0156633329786479	0.0156633	-3.61023	96
304	5	8	3	0.00024532	0.0156626945319124	0.0156627	-3.61027	854
305	2	8	3	0.00024528	0.0156614175603615	0.0156614	-3.61034	174
306	8	6	2	0.00024522	0.0156595019077875	0.0156595	-3.61044	892
307	1	8	1	0.00024522	0.0156595019077875	0.0156595	-3.61044	678
308	-1	6	2	0.0002451	0.0156556698994326	0.0156557	-3.61066	725
309	4	8	3	0.0002451	0.0156556698994326	0.0156557	-3.61066	38
310	-1	6	2	0.00024506	0.0156543923548632	0.0156544	-3.61073	648
311	5	8	3	0.00024494	0.0156505590954445	0.0156506	-3.61094	726
312	-1	6	2	0.00024494	0.0156505590954445	0.0156506	-3.61094	704
313	-1	6	2	0.00024492	0.0156499201275917	0.0156499	-3.61098	935
314	-1	8	2	0.00024492	0.0156499201275917	0.0156499	-3.61098	256
315	5	8	3	0.00024488	0.0156486421136148	0.0156486	-3.61105	796
316	6	8	3	0.00024484	0.0156473639952549	0.0156474	-3.61112	868
317	7	6	2	0.00024484	0.0156473639952549	0.0156474	-3.61112	649
318	4	8	3	0.00024482	0.0156467248969233	0.0156467	-3.61115	163
319	-1	8	3	0.0002448	0.0156460857724864	0.0156461	-3.61119	355
320	5	8	3	0.0002447	0.0156428897586092	0.0156429	-3.61137	922
321	1	4	1	0.0002447	0.0156428897586092	0.0156429	-3.61137	653
322	-1	8	2	0.00024466	0.0156416111702088	0.0156416	-3.61144	669
323	-1	8	3	0.0002446	0.0156396930916179	0.0156397	-3.61154	385
324	8	6	2	0.00024458	0.0156390536798107	0.0156391	-3.61158	938
325	2	6	2	0.00024454	0.0156377747777617	0.0156378	-3.61165	455
326	-1	8	2	0.00024454	0.0156377747777617	0.0156378	-3.61165	287
327	2	8	3	0.00024452	0.0156371352875135	0.0156371	-3.61169	556
328	1	8	1	0.0002445	0.0156364957711119	0.0156365	-3.61172	252
329	-1	8	3	0.00024446	0.0156352166598356	0.0156352	-3.61179	290
330	8	8	2	0.00024442	0.0156339374439071	0.0156339	-3.61186	301
331	-1	6	2	0.00024434	0.0156313786979908	0.0156314	-3.61201	686
332	-1	8	3	0.00024432	0.0156307389460639	0.0156307	-3.61204	166
333	-1	8	3	0.0002443	0.0156300991679516	0.0156301	-3.61208	479
334	-1	8	3	0.00024422	0.0156275397935824	0.0156275	-3.61222	511
335	-1	8	2	0.0002442	0.015626899884494	0.0156269	-3.61225	444
336	-1	8	2	0.00024418	0.0156262599492009	0.0156263	-3.61229	362
337	-1	6	3	0.00024408	0.0156230598795498	0.0156231	-3.61247	26
338	3	8	3	0.000244	0.0156204993518133	0.0156205	-3.61261	535
339	-1	6	2	0.00024398	0.0156198591542946	0.0156199	-3.61265	747
340	-1	8	3	0.00024396	0.0156192189305355	0.0156192	-3.61268	141
341	-1	6	2	0.00024378	0.0156134557353585	0.0156135	-3.613	702
342	-1	8	3	0.00024378	0.0156134557353585	0.0156135	-3.613	411
343	1	8	1	0.00024376	0.015612815249019	0.0156128	-3.61304	504
344	-1	8	3	0.00024376	0.015612815249019	0.0156128	-3.61304	152
345	8	8	2	0.00024374	0.0156121747364036	0.0156122	-3.61307	496
346	-1	6	2	0.00024374	0.0156121747364036	0.0156122	-3.61307	641
347	-1	8	2	0.00024372	0.0156115341975092	0.0156115	-3.61311	288
348	5	8	3	0.00024364	0.0156089717790763	0.015609	-3.61325	395
349	-1	8	3	0.00024362	0.0156083311087381	0.0156083	-3.61329	771
350	2	8	3	0.00024362	0.0156083311087381	0.0156083	-3.61329	330
351	5	8	3	0.00024356	0.0156064089399195	0.0156064	-3.61339	864
352	6	6	2	0.00024356	0.0156064089399195	0.0156064	-3.61339	716
353	-1	8	2	0.00024352	0.0156051273625049	0.0156051	-3.61347	489
354	7	8	3	0.00024348	0.0156038456798316	0.0156038	-3.61354	286
355	3	8	2	0.00024342	0.0156019229584048	0.0156019	-3.61364	619
356	-1	8	2	0.0002434	0.0156012819986051	0.0156013	-3.61368	48
357	-1	8	3	0.00024336	0.0156	0.0156	-3.61375	468
358	3	8	2	0.00024336	0.0156	0.0156	-3.61375	466
359	-1	8	3	0.00024326	0.0155967945424693	0.0155968	-3.61393	24
360	-1	6	2	0.00024322	0.0155955121749816	0.0155955	-3.614	928
361	-1	6	2	0.0002431	0.0155916644396934	0.0155917	-3.61422	929
362	-1	8	2	0.00024306	0.0155903816502355	0.0155904	-3.61429	628
363	-1	8	2	0.00024304	0.0155897402159241	0.0155897	-3.61432	61
364	5	8	2	0.000243	0.0155884572681199	0.0155885	-3.61439	856
365	2	6	2	0.0002429	0.0155852494365666	0.0155852	-3.61457	401
366	-1	8	3	0.00024286	0.0155839661190597	0.015584	-3.61464	147
367	-1	6	2	0.00024282	0.0155826826958647	0.0155827	-3.61472	745
368	5	6	2	0.00024268	0.0155781898820113	0.0155782	-3.61497	833
369	8	8	2	0.00024266	0.0155775479456813	0.0155775	-3.615	298
370	4	8	2	0.00024252	0.0155730536504566	0.0155731	-3.61525	467
371	-1	8	2	0.00024232	0.015566630977832	0.0155666	-3.61561	244
372	1	6	1	0.00024232	0.015566630977832	0.0155666	-3.61561	824
373	-1	8	3	0.00024232	0.015566630977832	0.0155666	-3.61561	781
374	-1	6	2	0.00024228	0.0155653461252874	0.0155653	-3.61568	711
375	1	8	1	0.00024214	0.0155608483059247	0.0155608	-3.61593	247
376	-1	8	3	0.00024198	0.0155557063484755	0.0155557	-3.61622	481
