ID	cluster	dist_rf	dist_spr	PP	sqrt(PP)	sqrt_size	log_size	uniq_id
27	2	8	2	0.00624196	0.0790060757157321	0.0790061	-2.20468	230
28	4	6	2	0.00624184	0.0790053162768177	0.0790053	-2.20469	484
29	4	6	2	0.00624024	0.0789951897269701	0.0789952	-2.2048	610
30	5	8	3	0.00624	0.078993670632526	0.0789937	-2.20482	168
31	5	8	2	0.00623926	0.0789889865740788	0.078989	-2.20487	294
32	7	6	2	0.00623792	0.0789805039234367	0.0789805	-2.20496	366
33	6	6	2	0.00623776	0.0789794910087423	0.0789795	-2.20497	46
34	1	2	1	0.00623748	0.0789777183767675	0.0789777	-2.20499	359
35	1	2	1	0.0062373	0.078976578806631	0.0789766	-2.205	44
36	3	6	3	0.0062368	0.0789734132477507	0.0789734	-2.20504	321
37	4	6	2	0.00623606	0.0789687279877294	0.0789687	-2.20509	799
38	8	6	2	0.00623584	0.0789673350189811	0.0789673	-2.20511	5
39	5	6	2	0.0062341	0.0789563170367007	0.0789563	-2.20523	924
40	1	2	1	0.00623392	0.078955177157676	0.0789552	-2.20524	683
41	7	4	2	0.00623174	0.0789413706493623	0.0789414	-2.20539	368
42	1	4	1	0.0062311	0.078937316903984	0.0789373	-2.20544	635
43	2	8	2	0.00623058	0.0789340230825719	0.078934	-2.20547	482
44	3	4	2	0.0062299	0.0789297155702464	0.0789297	-2.20552	358
45	3	6	3	0.00622904	0.0789242674973927	0.0789243	-2.20558	365
46	3	6	2	0.0062268	0.0789100754023211	0.0789101	-2.20574	322
47	6	6	2	0.00622638	0.0789074141003239	0.0789074	-2.20576	7
48	6	6	2	0.00622422	0.0788937259862912	0.0788937	-2.20592	41
49	-1	4	2	0.00622396	0.0788920781827935	0.0788921	-2.20593	680
50	-1	8	2	0.00622086	0.0788724286427139	0.0788724	-2.20615	609
51	6	6	3	0.00621958	0.0788643138561416	0.0788643	-2.20624	6
52	2	8	3	0.00621954	0.0788640602556069	0.0788641	-2.20624	104
53	3	6	2	0.00621938	0.0788630458453134	0.078863	-2.20625	361
54	7	6	2	0.00621922	0.0788620314219714	0.078862	-2.20626	357
55	6	6	2	0.00621856	0.0788578467877484	0.0788578	-2.20631	42
56	2	8	3	0.00621828	0.0788560714212926	0.0788561	-2.20633	419
57	2	8	2	0.00621794	0.0788539155654302	0.0788539	-2.20635	860
58	8	4	2	0.0062157	0.0788397108061667	0.0788397	-2.20651	8
59	-1	8	3	0.00621436	0.078831212092673	0.0788312	-2.2066	420
60	1	2	1	0.00621432	0.0788309583856495	0.078831	-2.20661	673
61	3	4	2	0.00621206	0.0788166226122383	0.0788166	-2.20676	323
62	1	4	1	0.00621168	0.0788142119163796	0.0788142	-2.20679	637
63	5	8	2	0.00621046	0.0788064718154543	0.0788065	-2.20688	483
64	1	4	1	0.00620986	0.0788026649295568	0.0788027	-2.20692	676
65	3	6	2	0.00620952	0.0788005076125782	0.0788005	-2.20694	367
66	-1	4	2	0.00620792	0.0787903547396507	0.0787904	-2.20705	925
67	-1	4	2	0.00620676	0.0787829930886102	0.078783	-2.20714	636
68	7	6	2	0.00620486	0.0787709337255818	0.0787709	-2.20727	51
69	8	4	2	0.00620166	0.0787506190451859	0.0787506	-2.20749	53
70	6	6	2	0.00620028	0.0787418567218224	0.0787419	-2.20759	52
71	6	6	3	0.0061976	0.0787248372497524	0.0787248	-2.20778	50
72	-1	8	3	0.00619584	0.0787136582811395	0.0787137	-2.2079	167
73	1	4	1	0.0061956	0.0787121337533166	0.0787121	-2.20792	681
74	-1	6	2	0.00619278	0.0786942183390877	0.0786942	-2.20811	862
75	3	6	2	0.00618574	0.0786494755227268	0.0786495	-2.20861	320
76	-1	8	2	0.00618424	0.0786399389623364	0.0786399	-2.20871	293
77	4	8	3	0.00618284	0.0786310371291133	0.078631	-2.20881	105
78	1	4	1	0.00618282	0.078630909952766	0.0786309	-2.20881	672
79	1	4	1	0.0061808	0.0786180640819907	0.0786181	-2.20896	682
80	2	8	3	0.00615934	0.078481462779436	0.0784815	-2.21047	546
81	3	6	2	0.00063056	0.0251109537851512	0.025111	-3.20027	317
82	-1	6	2	0.00063024	0.0251045812552211	0.0251046	-3.20049	607
83	5	8	3	0.00062988	0.0250974102249615	0.0250974	-3.20074	770
84	8	8	2	0.000629	0.0250798724079689	0.0250799	-3.20135	444
85	4	8	3	0.00062784	0.0250567356213853	0.0250567	-3.20215	116
86	-1	8	2	0.00062782	0.0250563365239214	0.0250563	-3.20216	224
87	7	6	2	0.00062776	0.0250551391933871	0.0250551	-3.20221	362
88	2	8	3	0.00062772	0.0250543409412421	0.0250543	-3.20223	804
89	-1	6	2	0.0006277	0.0250539418056321	0.0250539	-3.20225	171
90	-1	8	2	0.00062756	0.0250511476783001	0.0250511	-3.20234	61
91	-1	8	3	0.00062726	0.0250451592129098	0.0250452	-3.20255	564
92	-1	8	2	0.00062714	0.0250427634257883	0.0250428	-3.20264	287
93	-1	8	3	0.00062712	0.025042364105651	0.0250424	-3.20265	905
94	-1	8	3	0.00062704	0.0250407667614233	0.0250408	-3.2027	96
95	4	8	3	0.00062694	0.0250387699378384	0.0250388	-3.20277	122
96	-1	6	2	0.00062682	0.0250363735393128	0.0250364	-3.20286	678
97	-1	8	3	0.0006268	0.0250359741172578	0.025036	-3.20287	394
98	1	6	1	0.0006267	0.0250339769113898	0.025034	-3.20294	793
99	-1	8	3	0.00062666	0.025033177984427	0.0250332	-3.20297	276
100	4	6	2	0.00062664	0.0250327785113838	0.0250328	-3.20298	103
101	5	8	2	0.00062654	0.0250307810505386	0.0250308	-3.20305	761
102	-1	6	2	0.00062654	0.0250307810505386	0.0250308	-3.20305	228
103	-1	4	2	0.00062622	0.0250243881044073	0.0250244	-3.20327	353
104	-1	6	2	0.0006262	0.0250239884910459	0.025024	-3.20329	857
105	-1	6	2	0.00062606	0.0250211910188144	0.0250212	-3.20338	418
106	1	8	1	0.00062604	0.0250207913543917	0.0250208	-3.2034	243
107	7	6	2	0.0006259	0.0250179935246614	0.025018	-3.2035	641
108	2	8	3	0.00062588	0.0250175938091576	0.0250176	-3.20351	425
109	-1	8	2	0.00062582	0.0250163946243259	0.0250164	-3.20355	503
110	4	8	3	0.0006258	0.0250159948832742	0.025016	-3.20356	15
111	-1	6	2	0.00062578	0.0250155951358348	0.0250156	-3.20358	692
112	6	6	2	0.00062568	0.025013596302811	0.0250136	-3.20365	703
113	-1	8	3	0.00062568	0.025013596302811	0.0250136	-3.20365	879
114	7	6	3	0.00062542	0.025008398589274	0.0250084	-3.20383	364
115	-1	8	2	0.0006252	0.0250039996800512	0.025004	-3.20398	315
116	-1	8	2	0.0006252	0.0250039996800512	0.025004	-3.20398	36
117	-1	6	2	0.00062518	0.0250035997408373	0.0250036	-3.20399	423
118	-1	8	2	0.00062506	0.0250011999712014	0.0250012	-3.20408	385
119	5	8	3	0.00062496	0.0249991999871996	0.0249992	-3.20415	850
120	-1	6	2	0.00062488	0.0249975998847889	0.0249976	-3.2042	884
121	5	6	2	0.00062472	0.0249943993726595	0.0249944	-3.20431	794
122	5	8	2	0.0006247	0.0249939992798271	0.024994	-3.20433	762
123	-1	8	3	0.00062464	0.0249927989629013	0.0249928	-3.20437	833
124	3	8	3	0.00062454	0.0249907983065768	0.0249908	-3.20444	379
125	2	8	3	0.00062444	0.0249887974900754	0.0249888	-3.20451	518
126	-1	8	2	0.00062444	0.0249887974900754	0.0249888	-3.20451	288
127	-1	8	2	0.00062438	0.0249875969232738	0.0249876	-3.20455	466
128	-1	8	3	0.00062436	0.0249871967215212	0.0249872	-3.20456	437
129	7	8	2	0.00062434	0.0249867965133588	0.0249868	-3.20458	377
130	-1	8	3	0.0006243	0.0249859960778033	0.024986	-3.20461	266
131	2	8	3	0.0006242	0.0249839948767206	0.024984	-3.20468	600
132	3	8	2	0.0006242	0.0249839948767206	0.024984	-3.20468	305
133	-1	6	2	0.0006242	0.0249839948767206	0.024984	-3.20468	634
134	3	8	2	0.00062418	0.0249835946172683	0.0249836	-3.20469	494
135	8	8	2	0.00062418	0.0249835946172683	0.0249836	-3.20469	261
136	-1	8	3	0.00062416	0.0249831943514035	0.0249832	-3.2047	247
137	-1	8	2	0.00062406	0.0249811929258793	0.0249812	-3.20477	576
138	5	8	2	0.00062406	0.0249811929258793	0.0249812	-3.20477	654
139	7	8	2	0.00062404	0.0249807926215322	0.0249808	-3.20479	34
140	2	8	3	0.00062396	0.0249791913399934	0.0249792	-3.20484	563
141	-1	8	2	0.00062388	0.0249775899557984	0.0249776	-3.2049	313
142	-1	8	2	0.00062384	0.0249767892251987	0.0249768	-3.20493	467
143	5	8	3	0.0006238	0.0249759884689275	0.024976	-3.20495	74
144	4	8	3	0.0006238	0.0249759884689275	0.024976	-3.20495	179
145	-1	8	3	0.00062372	0.024974386879361	0.0249744	-3.20501	581
146	-1	8	3	0.00062368	0.0249735860460607	0.0249736	-3.20504	588
147	4	8	3	0.00062364	0.0249727851870792	0.0249728	-3.20507	204
148	2	8	3	0.00062358	0.0249715838504489	0.0249716	-3.20511	509
149	-1	6	2	0.00062358	0.0249715838504489	0.0249716	-3.20511	291
150	-1	6	2	0.00062352	0.0249703824560218	0.0249704	-3.20515	605
151	-1	6	2	0.00062348	0.0249695814942902	0.0249696	-3.20518	47
152	4	8	3	0.00062348	0.0249695814942902	0.0249696	-3.20518	539
153	4	4	2	0.00062334	0.0249667779258758	0.0249668	-3.20528	38
154	-1	8	2	0.00062318	0.0249635734621468	0.0249636	-3.20539	304
155	-1	8	3	0.00062318	0.0249635734621468	0.0249636	-3.20539	782
156	5	8	3	0.00062306	0.0249611698443803	0.0249612	-3.20547	853
157	-1	8	3	0.000623	0.0249599679486974	0.02496	-3.20551	395
158	-1	8	3	0.00062298	0.0249595673039418	0.0249596	-3.20553	402
159	5	6	2	0.00062298	0.0249595673039418	0.0249596	-3.20553	796
160	-1	6	2	0.00062294	0.0249587659951369	0.0249588	-3.20555	633
161	-1	8	3	0.00062292	0.0249583653310869	0.0249584	-3.20557	110
162	6	6	2	0.00062292	0.0249583653310869	0.0249584	-3.20557	163
163	8	6	2	0.00062292	0.0249583653310869	0.0249584	-3.20557	2
164	4	8	3	0.00062286	0.0249571633003433	0.0249572	-3.20561	86
165	-1	8	3	0.00062286	0.0249571633003433	0.0249572	-3.20561	115
166	-1	6	2	0.00062276	0.0249551597871062	0.0249552	-3.20568	417
167	5	8	3	0.00062276	0.0249551597871062	0.0249552	-3.20568	906
168	-1	6	2	0.0006227	0.0249539576019516	0.024954	-3.20572	740
169	-1	8	2	0.00062266	0.024953156113005	0.0249532	-3.20575	649
170	6	8	3	0.00062264	0.0249527553588777	0.0249528	-3.20576	64
171	-1	8	2	0.00062262	0.024952354598314	0.0249524	-3.20578	621
172	4	6	2	0.0006226	0.0249519538313135	0.024952	-3.20579	102
173	-1	8	2	0.00062254	0.0249507514916886	0.0249508	-3.20583	570
174	4	8	3	0.00062252	0.0249503506989381	0.0249504	-3.20585	141
175	-1	6	2	0.0006224	0.0249479458072203	0.0249479	-3.20593	702
176	-1	8	2	0.00062236	0.0249471441251298	0.0249471	-3.20596	241
177	-1	8	3	0.00062234	0.0249467432744236	0.0249467	-3.20597	178
178	5	6	2	0.00062232	0.0249463424172763	0.0249463	-3.20599	801
179	-1	6	2	0.00062228	0.0249455406836573	0.0249455	-3.20601	858
180	2	8	3	0.0006222	0.0249439371391126	0.0249439	-3.20607	556
181	4	6	2	0.00062218	0.0249435362368691	0.0249435	-3.20608	290
182	-1	8	2	0.00062212	0.0249423334914759	0.0249423	-3.20613	462
183	-1	8	3	0.00062212	0.0249423334914759	0.0249423	-3.20613	854
184	6	8	3	0.0006221	0.0249419325634563	0.0249419	-3.20614	127
185	-1	6	2	0.0006221	0.0249419325634563	0.0249419	-3.20614	746
186	3	8	2	0.00062208	0.0249415316289918	0.0249415	-3.20615	629
187	2	6	2	0.00062204	0.0249407297407273	0.0249407	-3.20618	542
188	-1	6	2	0.00062202	0.0249403287869266	0.0249403	-3.2062	890
189	5	8	3	0.00062198	0.0249395268599867	0.0249395	-3.20622	717
190	3	8	3	0.00062194	0.0249387249072602	0.0249387	-3.20625	343
191	7	8	3	0.00062192	0.0249383239212261	0.0249383	-3.20627	384
192	2	8	3	0.00062188	0.0249375219298149	0.0249375	-3.20629	474
193	4	8	3	0.00062186	0.0249371209244371	0.0249371	-3.20631	267
194	4	8	3	0.00062182	0.0249363188943356	0.0249363	-3.20634	68
195	-1	8	2	0.0006218	0.0249359178696113	0.0249359	-3.20635	58
196	-1	8	3	0.0006218	0.0249359178696113	0.0249359	-3.20635	87
197	-1	8	2	0.00062176	0.0249351158008139	0.0249351	-3.20638	223
198	4	8	3	0.00062174	0.0249347147567403	0.0249347	-3.20639	95
199	8	8	2	0.00062174	0.0249347147567403	0.0249347	-3.20639	193
200	-1	6	2	0.00062174	0.0249347147567403	0.0249347	-3.20639	899
201	-1	8	3	0.00062172	0.0249343137062162	0.0249343	-3.20641	159
202	2	8	3	0.0006217	0.0249339126492414	0.0249339	-3.20642	808
203	-1	8	3	0.00062168	0.0249335115858156	0.0249335	-3.20643	383
204	-1	6	2	0.00062162	0.0249323083568289	0.0249323	-3.20648	864
205	-1	8	2	0.00062158	0.0249315061719103	0.0249315	-3.2065	256
206	-1	6	2	0.00062154	0.0249307039611801	0.0249307	-3.20653	755
207	1	6	1	0.0006215	0.0249299017246358	0.0249299	-3.20656	711
208	-1	8	2	0.0006215	0.0249299017246358	0.0249299	-3.20656	511
209	1	8	1	0.00062146	0.024929099462275	0.0249291	-3.20659	225
210	5	8	3	0.00062146	0.024929099462275	0.0249291	-3.20659	815
211	3	6	2	0.00062144	0.0249286983214126	0.0249287	-3.2066	892
212	1	8	1	0.00062142	0.0249282971740951	0.0249283	-3.20661	495
213	1	6	1	0.00062142	0.0249282971740951	0.0249283	-3.20661	747
214	-1	8	3	0.0006214	0.0249278960203223	0.0249279	-3.20663	538
215	-1	8	3	0.00062132	0.0249262913406708	0.0249263	-3.20668	519
216	-1	8	2	0.0006213	0.0249258901546163	0.0249259	-3.2067	757
217	-1	8	3	0.00062128	0.0249254889621046	0.0249255	-3.20671	915
218	4	6	2	0.00062122	0.0249242853458229	0.0249243	-3.20675	100
219	2	8	3	0.00062122	0.0249242853458229	0.0249243	-3.20675	553
220	-1	8	3	0.00062118	0.0249234829026763	0.0249235	-3.20678	252
221	-1	8	2	0.00062118	0.0249234829026763	0.0249235	-3.20678	238
222	2	8	3	0.00062116	0.0249230816714146	0.0249231	-3.2068	347
223	5	8	3	0.00062116	0.0249230816714146	0.0249231	-3.2068	771
224	-1	6	2	0.00062116	0.0249230816714146	0.0249231	-3.2068	748
225	2	6	2	0.0006211	0.0249218779388713	0.0249219	-3.20684	541
226	-1	8	3	0.00062104	0.0249206741481847	0.0249207	-3.20688	878
227	6	8	2	0.00062102	0.0249202728717003	0.0249203	-3.20689	307
228	2	6	2	0.00062102	0.0249202728717003	0.0249203	-3.20689	549
229	-1	8	3	0.00062102	0.0249202728717003	0.0249203	-3.20689	283
230	7	8	3	0.00062096	0.024919069003476	0.0249191	-3.20694	330
231	-1	8	3	0.00062096	0.024919069003476	0.0249191	-3.20694	132
232	-1	8	3	0.00062096	0.024919069003476	0.0249191	-3.20694	69
233	-1	6	2	0.00062094	0.0249186677011433	0.0249187	-3.20695	648
234	4	8	3	0.00062082	0.0249162597514153	0.0249163	-3.20703	80
235	8	8	3	0.00062076	0.0249150556892815	0.0249151	-3.20708	23
236	7	8	2	0.00062076	0.0249150556892815	0.0249151	-3.20708	376
237	-1	6	2	0.00062074	0.024914654322306	0.0249147	-3.20709	922
238	-1	8	2	0.0006206	0.0249118445724117	0.0249118	-3.20719	62
239	3	8	2	0.00062056	0.0249110417285187	0.024911	-3.20722	586
240	8	6	3	0.00062054	0.0249106402968691	0.0249106	-3.20723	3
241	-1	6	2	0.00062052	0.0249102388587504	0.0249102	-3.20724	481
242	-1	8	2	0.00062052	0.0249102388587504	0.0249102	-3.20724	663
243	-1	6	2	0.00062046	0.0249090345055765	0.024909	-3.20729	936
244	3	8	2	0.00062042	0.0249082315711092	0.0249082	-3.20731	301
245	-1	6	2	0.00062022	0.0249042165104626	0.0249042	-3.20745	945
246	3	8	3	0.00062016	0.0249030118660374	0.024903	-3.2075	505
247	3	8	3	0.00062008	0.024901405582818	0.0249014	-3.20755	325
248	-1	6	2	0.00062006	0.0249010039958231	0.024901	-3.20757	691
249	2	8	3	0.00062002	0.0249002008024032	0.0249002	-3.20759	473
250	1	8	1	0.00062	0.0248997991959775	0.0248998	-3.20761	763
251	-1	8	2	0.00062	0.0248997991959775	0.0248998	-3.20761	450
252	-1	8	3	0.00062	0.0248997991959775	0.0248998	-3.20761	582
253	-1	8	3	0.00061994	0.0248985943378336	0.0248986	-3.20765	286
254	4	6	2	0.00061992	0.0248981927054957	0.0248982	-3.20766	227
255	4	8	3	0.00061992	0.0248981927054957	0.0248982	-3.20766	152
256	-1	8	3	0.00061992	0.0248981927054957	0.0248982	-3.20766	140
257	-1	8	2	0.0006199	0.024897791066679	0.0248978	-3.20768	615
258	-1	8	2	0.0006199	0.024897791066679	0.0248978	-3.20768	630
259	-1	8	3	0.00061988	0.0248973894213831	0.0248974	-3.20769	809
260	-1	8	2	0.0006197	0.0248937743221071	0.0248938	-3.20782	619
261	5	8	3	0.00061968	0.0248933726120026	0.0248934	-3.20783	788
262	-1	8	3	0.00061964	0.0248925691723454	0.0248926	-3.20786	455
263	-1	6	2	0.00061964	0.0248925691723454	0.0248926	-3.20786	415
264	4	6	2	0.00061962	0.0248921674427921	0.0248922	-3.20787	164
265	-1	8	3	0.00061962	0.0248921674427921	0.0248922	-3.20787	868
266	2	8	3	0.00061958	0.0248913639642347	0.0248914	-3.2079	599
267	-1	8	2	0.00061956	0.0248909622152298	0.024891	-3.20792	26
268	7	6	2	0.00061952	0.0248901586977665	0.0248902	-3.20794	646
269	-1	8	3	0.0006195	0.0248897569293073	0.0248898	-3.20796	158
270	-1	8	3	0.0006195	0.0248897569293073	0.0248898	-3.20796	203
271	-1	8	2	0.00061946	0.0248889533729323	0.024889	-3.20799	820
272	3	8	2	0.00061946	0.0248889533729323	0.024889	-3.20799	280
273	-1	8	3	0.00061944	0.024888551585016	0.0248886	-3.208	842
274	5	8	3	0.00061942	0.0248881497906132	0.0248881	-3.20801	843
275	-1	6	2	0.00061942	0.0248881497906132	0.0248881	-3.20801	709
276	-1	8	3	0.00061942	0.0248881497906132	0.0248881	-3.20801	498
277	-1	6	2	0.00061932	0.024886140721293	0.0248861	-3.20808	166
278	-1	6	2	0.0006193	0.0248857388879655	0.0248857	-3.2081	704
279	-1	8	3	0.00061928	0.0248853370481495	0.0248853	-3.20811	147
280	3	6	2	0.00061924	0.0248845333490504	0.0248845	-3.20814	937
281	-1	8	3	0.00061924	0.0248845333490504	0.0248845	-3.20814	592
282	-1	8	2	0.0006192	0.0248837296239933	0.0248837	-3.20817	489
283	-1	8	3	0.00061912	0.0248821220959949	0.0248821	-3.20823	726
284	-1	6	2	0.00061902	0.0248801125399384	0.0248801	-3.2083	749
285	-1	8	2	0.00061902	0.0248801125399384	0.0248801	-3.2083	593
286	7	8	2	0.00061896	0.0248789067283914	0.0248789	-3.20834	350
287	-1	8	3	0.0006189	0.0248777008583993	0.0248777	-3.20838	185
288	2	8	3	0.00061888	0.0248772988887459	0.0248773	-3.20839	348
289	2	8	3	0.00061886	0.0248768969125974	0.0248769	-3.20841	411
290	1	6	1	0.00061884	0.0248764949299535	0.0248765	-3.20842	929
291	-1	8	2	0.00061882	0.0248760929408137	0.0248761	-3.20844	250
292	7	8	2	0.00061876	0.0248748869344164	0.0248749	-3.20848	31
293	-1	6	2	0.00061874	0.0248744849192903	0.0248745	-3.20849	679
294	-1	6	2	0.00061872	0.0248740828976668	0.0248741	-3.20851	710
295	-1	8	2	0.0006187	0.0248736808695456	0.0248737	-3.20852	220
296	-1	8	3	0.00061866	0.024872876793809	0.0248729	-3.20855	535
297	-1	8	2	0.00061866	0.024872876793809	0.0248729	-3.20855	653
298	1	6	1	0.00061866	0.024872876793809	0.0248729	-3.20855	938
299	-1	8	2	0.00061866	0.024872876793809	0.0248729	-3.20855	662
300	8	8	3	0.00061852	0.0248700623240072	0.0248701	-3.20865	14
301	-1	8	2	0.0006185	0.0248696602308918	0.0248697	-3.20866	620
302	-1	6	2	0.00061848	0.0248692581312752	0.0248693	-3.20867	733
303	1	8	1	0.00061842	0.0248680517934156	0.0248681	-3.20872	468
304	-1	8	2	0.0006184	0.0248676496677913	0.0248676	-3.20873	575
305	-1	6	2	0.00061838	0.0248672475356643	0.0248672	-3.20874	893
306	6	8	2	0.00061828	0.0248652367774771	0.0248652	-3.20881	217
307	5	8	3	0.00061826	0.0248648346063271	0.0248648	-3.20883	79
308	5	8	3	0.00061824	0.0248644324286721	0.0248644	-3.20884	777
309	7	8	3	0.00061822	0.0248640302445119	0.024864	-3.20886	510
310	8	8	3	0.00061816	0.0248628236529965	0.0248628	-3.2089	131
311	-1	8	2	0.00061812	0.0248620192261208	0.024862	-3.20893	306
312	-1	8	2	0.00061812	0.0248620192261208	0.024862	-3.20893	628
313	-1	6	2	0.00061812	0.0248620192261208	0.024862	-3.20893	900
314	1	6	1	0.00061804	0.0248604102942811	0.0248604	-3.20898	856
315	-1	8	2	0.00061802	0.024860008045051	0.02486	-3.209	198
316	-1	8	3	0.00061802	0.024860008045051	0.02486	-3.209	329
317	2	6	2	0.00061794	0.0248583989830399	0.0248584	-3.20905	543
318	3	8	2	0.00061792	0.024857996701263	0.024858	-3.20907	298
319	6	8	2	0.00061788	0.0248571921181778	0.0248572	-3.2091	235
320	-1	8	3	0.00061784	0.0248563875090489	0.0248564	-3.20912	431
321	-1	6	2	0.0006178	0.0248555828738736	0.0248556	-3.20915	943
322	-1	8	2	0.00061772	0.0248539735253742	0.024854	-3.20921	251
323	-1	8	2	0.0006177	0.0248535711719664	0.0248536	-3.20922	594
324	-1	8	3	0.00061768	0.0248531688120449	0.0248532	-3.20924	914
325	-1	8	3	0.00061754	0.0248503521101815	0.0248504	-3.20933	275
326	-1	6	2	0.00061748	0.0248491448545015	0.0248491	-3.20938	745
327	6	4	2	0.00061748	0.0248491448545015	0.0248491	-3.20938	39
328	3	8	2	0.00061744	0.0248483399847958	0.0248483	-3.20941	622
329	3	8	2	0.00061742	0.0248479375401662	0.0248479	-3.20942	496
330	-1	8	2	0.0006174	0.0248475350890184	0.0248475	-3.20943	242
331	1	4	1	0.00061732	0.0248459252192387	0.0248459	-3.20949	669
332	7	8	2	0.0006173	0.024845522735495	0.0248455	-3.2095	340
333	4	8	3	0.0006173	0.024845522735495	0.0248455	-3.2095	557
334	-1	8	3	0.0006173	0.024845522735495	0.0248455	-3.2095	438
335	1	4	1	0.00061724	0.0248443152451421	0.0248443	-3.20955	670
336	-1	8	3	0.00061722	0.0248439127353161	0.0248439	-3.20956	716
337	-1	8	3	0.0006172	0.0248435102189687	0.0248435	-3.20957	401
338	-1	8	2	0.00061718	0.0248431076960995	0.0248431	-3.20959	372
339	8	6	2	0.00061718	0.0248431076960995	0.0248431	-3.20959	695
340	-1	8	3	0.00061716	0.0248427051667084	0.0248427	-3.2096	725
341	-1	8	2	0.00061716	0.0248427051667084	0.0248427	-3.2096	310
342	-1	8	2	0.00061714	0.0248423026307949	0.0248423	-3.20962	244
343	1	8	1	0.00061712	0.0248419000883588	0.0248419	-3.20963	656
344	1	8	1	0.00061704	0.0248402898533813	0.0248403	-3.20969	826
345	-1	8	3	0.00061698	0.0248390821086448	0.0248391	-3.20973	528
346	-1	8	3	0.00061688	0.0248370690702426	0.0248371	-3.2098	213
347	3	6	3	0.00061686	0.024836666442983	0.0248367	-3.20981	319
348	-1	8	3	0.00061686	0.024836666442983	0.0248367	-3.20981	871
349	3	8	2	0.00061684	0.0248362638091964	0.0248363	-3.20983	487
350	-1	6	2	0.00061684	0.0248362638091964	0.0248363	-3.20983	756
351	5	8	3	0.00061676	0.0248346532087726	0.0248347	-3.20988	816
352	-1	4	2	0.0006166	0.0248314316945278	0.0248314	-3.21	355
353	6	8	3	0.00061656	0.0248306262506607	0.0248306	-3.21002	10
354	8	8	2	0.00061656	0.0248306262506607	0.0248306	-3.21002	197
355	-1	8	3	0.00061648	0.0248290152845416	0.024829	-3.21008	834
356	-1	8	2	0.00061648	0.0248290152845416	0.024829	-3.21008	825
357	-1	8	3	0.00061642	0.0248278069913555	0.0248278	-3.21012	123
358	-1	6	2	0.00061634	0.0248261958422953	0.0248262	-3.21018	891
359	8	8	2	0.00061634	0.0248261958422953	0.0248262	-3.21018	70
360	-1	8	3	0.0006163	0.0248253902285543	0.0248254	-3.21021	504
361	-1	8	3	0.00061626	0.0248245845886694	0.0248246	-3.21024	24
362	-1	8	3	0.00061622	0.0248237789226379	0.0248238	-3.21026	212
363	-1	6	2	0.00061618	0.0248229732304573	0.024823	-3.21029	686
364	-1	8	2	0.00061612	0.0248217646431514	0.0248218	-3.21033	493
365	3	6	2	0.0006161	0.0248213617676388	0.0248214	-3.21035	944
366	-1	6	2	0.00061604	0.0248201531018646	0.0248202	-3.21039	479
367	8	8	2	0.00061604	0.0248201531018646	0.0248202	-3.21039	449
368	8	8	2	0.00061602	0.0248197502001934	0.0248198	-3.21041	260
369	-1	8	3	0.0006159	0.0248173326528054	0.0248173	-3.21049	389
370	-1	6	2	0.0006159	0.0248173326528054	0.0248173	-3.21049	921
371	-1	6	2	0.00061586	0.0248165267513405	0.0248165	-3.21052	935
372	-1	6	2	0.0006158	0.0248153178500699	0.0248153	-3.21056	934
