ID	cluster	dist_rf	dist_spr	PP	sqrt(PP)	sqrt_size	log_size	uniq_id
30	3	6	2	0.0078863	0.088804842210321	0.0888048	-2.10313	68
31	6	6	2	0.00788552	0.088800450449308	0.0888005	-2.10317	64
32	5	6	2	0.00788546	0.0888001126125412	0.0888001	-2.10317	92
33	1	4	1	0.00788544	0.0888	0.0888	-2.10317	33
34	8	6	2	0.00788542	0.088799887387316	0.0887999	-2.10318	62
35	-1	6	2	0.00788352	0.0887891885310368	0.0887892	-2.10328	36
36	1	6	1	0.00788296	0.0887860349379338	0.088786	-2.10331	89
37	3	4	2	0.00788274	0.0887847959957109	0.0887848	-2.10332	94
38	3	4	2	0.00788268	0.0887844580993768	0.0887845	-2.10333	96
39	2	6	2	0.00788244	0.0887831065011807	0.0887831	-2.10334	91
40	2	6	2	0.00788242	0.0887829938670689	0.088783	-2.10334	65
41	6	6	2	0.00788242	0.0887829938670689	0.088783	-2.10334	45
42	5	6	2	0.00788226	0.0887820927890304	0.0887821	-2.10335	78
43	-1	6	2	0.00788206	0.0887809664286214	0.088781	-2.10336	29
44	1	6	1	0.00788114	0.088775784986673	0.0887758	-2.10341	10
45	2	6	2	0.00788072	0.0887734194452371	0.0887734	-2.10343	77
46	5	4	2	0.0078801	0.0887699273402879	0.0887699	-2.10347	59
47	2	6	2	0.00788002	0.0887694767360944	0.0887695	-2.10347	71
48	-1	6	2	0.00787994	0.0887690261296135	0.088769	-2.10348	30
49	1	6	1	0.00787978	0.0887681249097896	0.0887681	-2.10349	47
50	3	6	2	0.00787976	0.0887680122566682	0.088768	-2.10349	54
51	2	6	2	0.00787968	0.0887675616427533	0.0887676	-2.10349	83
52	3	6	2	0.00787796	0.08875787289024	0.0887579	-2.10359	58
53	2	4	2	0.0078776	0.0887558448779572	0.0887558	-2.10361	28
54	-1	6	2	0.00787752	0.0887553942022681	0.0887554	-2.10361	20
55	1	2	1	0.00787708	0.0887529154450714	0.0887529	-2.10363	26
56	-1	6	2	0.00787616	0.0887477323653963	0.0887477	-2.10369	15
57	3	6	2	0.00787574	0.088745366076207	0.0887454	-2.10371	55
58	4	6	2	0.00787564	0.0887448026647195	0.0887448	-2.10371	1
59	3	6	2	0.00787508	0.0887416474942853	0.0887416	-2.10375	12
60	8	6	2	0.00787446	0.0887381541390173	0.0887382	-2.10378	48
61	2	6	2	0.0078741	0.088736125676074	0.0887361	-2.1038	99
62	2	6	2	0.00787304	0.0887301527103385	0.0887302	-2.10386	104
63	-1	6	2	0.00787278	0.0887286875818638	0.0887287	-2.10387	13
64	2	6	2	0.00787272	0.0887283494718571	0.0887283	-2.10388	98
65	1	6	1	0.00787236	0.0887263207847592	0.0887263	-2.1039	17
66	3	6	2	0.0078723	0.0887259826657333	0.088726	-2.1039	52
67	4	6	2	0.00787216	0.0887251937163284	0.0887252	-2.10391	14
68	4	6	2	0.00787128	0.0887202344451366	0.0887202	-2.10395	2
69	7	6	2	0.0078709	0.0887180928559671	0.0887181	-2.10398	87
70	5	6	2	0.00787088	0.0887179801393156	0.088718	-2.10398	79
71	2	6	2	0.00787008	0.0887134713558206	0.0887135	-2.10402	82
72	2	6	2	0.00786956	0.0887105405236604	0.0887105	-2.10405	69
73	-1	6	2	0.00786956	0.0887105405236604	0.0887105	-2.10405	101
74	-1	6	2	0.00786912	0.0887080605131236	0.0887081	-2.10407	9
75	1	4	1	0.00786892	0.0887069332126864	0.0887069	-2.10408	3
76	5	6	2	0.00786768	0.0886999436301963	0.0886999	-2.10415	16
77	2	6	2	0.00786752	0.0886990417084649	0.088699	-2.10416	49
78	1	4	1	0.00786736	0.0886981397775624	0.0886981	-2.10417	27
79	2	6	2	0.00786606	0.0886908112489676	0.0886908	-2.10424	73
80	3	6	2	0.00786598	0.0886903602428133	0.0886904	-2.10425	8
81	1	4	1	0.0078658	0.0886893454705806	0.0886893	-2.10426	21
82	4	6	2	0.00786574	0.0886890072105895	0.088689	-2.10426	103
83	4	6	2	0.00786444	0.0886816779272923	0.0886817	-2.10433	41
84	5	4	2	0.0078644	0.0886814524012772	0.0886815	-2.10433	61
85	2	6	2	0.00786432	0.0886810013475265	0.088681	-2.10434	76
86	5	6	2	0.0078612	0.0886634084614391	0.0886634	-2.10451	19
87	4	4	2	0.00786056	0.0886597992327977	0.0886598	-2.10455	6
88	-1	6	2	0.00786044	0.0886591224860702	0.0886591	-2.10455	100
89	5	6	2	0.00785958	0.0886542723166797	0.0886543	-2.1046	85
90	1	4	1	0.0078594	0.0886532571313655	0.0886533	-2.10461	31
91	4	6	2	0.00785934	0.0886529187336773	0.0886529	-2.10461	7
92	7	6	2	0.00785924	0.08865235473466	0.0886524	-2.10462	56
93	7	6	2	0.00785898	0.0886508883204224	0.0886509	-2.10463	42
94	7	6	2	0.00785726	0.0886411868151595	0.0886412	-2.10473	93
95	7	6	2	0.00785628	0.0886356587384558	0.0886357	-2.10478	90
96	3	6	2	0.007856	0.0886340792246414	0.0886341	-2.1048	51
97	1	6	1	0.00785596	0.0886338535775129	0.0886339	-2.1048	22
98	1	6	1	0.0078557	0.0886323868571754	0.0886324	-2.10482	23
99	3	6	2	0.00785526	0.0886299046597704	0.0886299	-2.10484	44
100	6	6	2	0.00785258	0.0886147843195479	0.0886148	-2.10499	38
101	1	6	1	0.00785182	0.088610495992292	0.0886105	-2.10503	86
102	2	6	2	0.00784916	0.0885954852122838	0.0885955	-2.10518	84
103	2	6	2	0.00784818	0.0885899542837674	0.08859	-2.10523	72
104	5	6	2	0.00784802	0.0885890512422387	0.0885891	-2.10524	80
